edition,country_noc,medal,country
1988,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1992,GUM,0,Guam
1996,GUM,0,Guam
1996,GUM,0,Guam
1996,GUM,0,Guam
1996,GUM,0,Guam
1996,GUM,0,Guam
1996,GUM,0,Guam
1996,GUM,0,Guam
1996,GUM,0,Guam
1996,GUM,0,Guam
2000,GUM,0,Guam
2000,GUM,0,Guam
2000,GUM,0,Guam
2000,GUM,0,Guam
2000,GUM,0,Guam
2000,GUM,0,Guam
2000,GUM,0,Guam
2004,GUM,0,Guam
2004,GUM,0,Guam
2004,GUM,0,Guam
2004,GUM,0,Guam
2008,GUM,0,Guam
2008,GUM,0,Guam
2008,GUM,0,Guam
2008,GUM,0,Guam
2008,GUM,0,Guam
2008,GUM,0,Guam
2008,GUM,0,Guam
2012,GUM,0,Guam
2012,GUM,0,Guam
2012,GUM,0,Guam
2012,GUM,0,Guam
2012,GUM,0,Guam
2012,GUM,0,Guam
2012,GUM,0,Guam
2012,GUM,0,Guam
2016,GUM,0,Guam
2016,GUM,0,Guam
2016,GUM,0,Guam
2016,GUM,0,Guam
2016,GUM,0,Guam
2020,GUM,0,Guam
2020,GUM,0,Guam
2020,GUM,0,Guam
2020,GUM,0,Guam
2020,GUM,0,Guam
1996,GBS,0,Guinea Bissau
1996,GBS,0,Guinea Bissau
1996,GBS,0,Guinea Bissau
2000,GBS,0,Guinea Bissau
2000,GBS,0,Guinea Bissau
2000,GBS,0,Guinea Bissau
2004,GBS,0,Guinea Bissau
2004,GBS,0,Guinea Bissau
2004,GBS,0,Guinea Bissau
2008,GBS,0,Guinea Bissau
2008,GBS,0,Guinea Bissau
2008,GBS,0,Guinea Bissau
2012,GBS,0,Guinea Bissau
2012,GBS,0,Guinea Bissau
2012,GBS,0,Guinea Bissau
2012,GBS,0,Guinea Bissau
2016,GBS,0,Guinea Bissau
2016,GBS,0,Guinea Bissau
2016,GBS,0,Guinea Bissau
2016,GBS,0,Guinea Bissau
2016,GBS,0,Guinea Bissau
2020,GBS,0,Guinea Bissau
2020,GBS,0,Guinea Bissau
2020,GBS,0,Guinea Bissau
2020,GBS,0,Guinea Bissau
1952,GHA,0,Ghana
1952,GHA,0,Ghana
1952,GHA,0,Ghana
1952,GHA,0,Ghana
1952,GHA,0,Ghana
1952,GHA,0,Ghana
1952,GHA,0,Ghana
1952,GHA,0,Ghana
1952,GHA,0,Ghana
1960,GHA,0,Ghana
1960,GHA,0,Ghana
1960,GHA,0,Ghana
1960,GHA,0,Ghana
1960,GHA,0,Ghana
1960,GHA,0,Ghana
1960,GHA,0,Ghana
1960,GHA,0,Ghana
1960,GHA,0,Ghana
1960,GHA,0,Ghana
1960,GHA,1,Ghana
1960,GHA,0,Ghana
1960,GHA,0,Ghana
1964,GHA,0,Ghana
1964,GHA,0,Ghana
1964,GHA,0,Ghana
1964,GHA,0,Ghana
1964,GHA,0,Ghana
1964,GHA,0,Ghana
1964,GHA,0,Ghana
1964,GHA,0,Ghana
1964,GHA,0,Ghana
1964,GHA,0,Ghana
1964,GHA,0,Ghana
1964,GHA,0,Ghana
1964,GHA,0,Ghana
1964,GHA,0,Ghana
1964,GHA,0,Ghana
1964,GHA,0,Ghana
1964,GHA,0,Ghana
1964,GHA,0,Ghana
1964,GHA,1,Ghana
1964,GHA,0,Ghana
1964,GHA,0,Ghana
1964,GHA,0,Ghana
1964,GHA,0,Ghana
1968,GHA,0,Ghana
1968,GHA,0,Ghana
1968,GHA,0,Ghana
1968,GHA,0,Ghana
1968,GHA,0,Ghana
1968,GHA,0,Ghana
1968,GHA,0,Ghana
1968,GHA,0,Ghana
1968,GHA,0,Ghana
1968,GHA,0,Ghana
1968,GHA,0,Ghana
1968,GHA,0,Ghana
1968,GHA,0,Ghana
1968,GHA,0,Ghana
1968,GHA,0,Ghana
1968,GHA,0,Ghana
1968,GHA,0,Ghana
1968,GHA,0,Ghana
1968,GHA,0,Ghana
1968,GHA,0,Ghana
1968,GHA,0,Ghana
1972,GHA,0,Ghana
1972,GHA,0,Ghana
1972,GHA,0,Ghana
1972,GHA,0,Ghana
1972,GHA,0,Ghana
1972,GHA,0,Ghana
1972,GHA,0,Ghana
1972,GHA,0,Ghana
1972,GHA,0,Ghana
1972,GHA,0,Ghana
1972,GHA,0,Ghana
1972,GHA,0,Ghana
1972,GHA,0,Ghana
1972,GHA,0,Ghana
1972,GHA,0,Ghana
1972,GHA,0,Ghana
1972,GHA,0,Ghana
1972,GHA,0,Ghana
1972,GHA,0,Ghana
1972,GHA,0,Ghana
1972,GHA,0,Ghana
1972,GHA,1,Ghana
1972,GHA,0,Ghana
1984,GHA,0,Ghana
1984,GHA,0,Ghana
1984,GHA,0,Ghana
1984,GHA,0,Ghana
1984,GHA,0,Ghana
1984,GHA,0,Ghana
1984,GHA,0,Ghana
1984,GHA,0,Ghana
1984,GHA,0,Ghana
1984,GHA,0,Ghana
1984,GHA,0,Ghana
1984,GHA,0,Ghana
1984,GHA,0,Ghana
1984,GHA,0,Ghana
1984,GHA,0,Ghana
1984,GHA,0,Ghana
1984,GHA,0,Ghana
1984,GHA,0,Ghana
1984,GHA,0,Ghana
1984,GHA,0,Ghana
1984,GHA,0,Ghana
1984,GHA,0,Ghana
1988,GHA,0,Ghana
1988,GHA,0,Ghana
1988,GHA,0,Ghana
1988,GHA,0,Ghana
1988,GHA,0,Ghana
1988,GHA,0,Ghana
1988,GHA,0,Ghana
1988,GHA,0,Ghana
1988,GHA,0,Ghana
1988,GHA,0,Ghana
1988,GHA,0,Ghana
1988,GHA,0,Ghana
1988,GHA,0,Ghana
1988,GHA,0,Ghana
1988,GHA,0,Ghana
1992,GHA,0,Ghana
1992,GHA,0,Ghana
1992,GHA,0,Ghana
1992,GHA,0,Ghana
1992,GHA,0,Ghana
1992,GHA,0,Ghana
1992,GHA,0,Ghana
1992,GHA,0,Ghana
1992,GHA,0,Ghana
1992,GHA,0,Ghana
1992,GHA,0,Ghana
1992,GHA,0,Ghana
1992,GHA,0,Ghana
1992,GHA,0,Ghana
1992,GHA,0,Ghana
1992,GHA,1,Ghana
1992,GHA,0,Ghana
1992,GHA,0,Ghana
1992,GHA,0,Ghana
1996,GHA,0,Ghana
1996,GHA,0,Ghana
1996,GHA,0,Ghana
1996,GHA,0,Ghana
1996,GHA,0,Ghana
1996,GHA,0,Ghana
1996,GHA,0,Ghana
1996,GHA,0,Ghana
1996,GHA,0,Ghana
1996,GHA,0,Ghana
1996,GHA,0,Ghana
1996,GHA,0,Ghana
1996,GHA,0,Ghana
1996,GHA,0,Ghana
1996,GHA,0,Ghana
1996,GHA,0,Ghana
1996,GHA,0,Ghana
2000,GHA,0,Ghana
2000,GHA,0,Ghana
2000,GHA,0,Ghana
2000,GHA,0,Ghana
2000,GHA,0,Ghana
2000,GHA,0,Ghana
2000,GHA,0,Ghana
2000,GHA,0,Ghana
2000,GHA,0,Ghana
2000,GHA,0,Ghana
2000,GHA,0,Ghana
2000,GHA,0,Ghana
2000,GHA,0,Ghana
2000,GHA,0,Ghana
2000,GHA,0,Ghana
2000,GHA,0,Ghana
2000,GHA,0,Ghana
2000,GHA,0,Ghana
2004,GHA,0,Ghana
2004,GHA,0,Ghana
2004,GHA,0,Ghana
2004,GHA,0,Ghana
2004,GHA,0,Ghana
2004,GHA,0,Ghana
2004,GHA,0,Ghana
2004,GHA,0,Ghana
2004,GHA,0,Ghana
2004,GHA,0,Ghana
2004,GHA,0,Ghana
2008,GHA,0,Ghana
2008,GHA,0,Ghana
2008,GHA,0,Ghana
2008,GHA,0,Ghana
2008,GHA,0,Ghana
2008,GHA,0,Ghana
2008,GHA,0,Ghana
2008,GHA,0,Ghana
2008,GHA,0,Ghana
2008,GHA,0,Ghana
2012,GHA,0,Ghana
2012,GHA,0,Ghana
2012,GHA,0,Ghana
2012,GHA,0,Ghana
2012,GHA,0,Ghana
2012,GHA,0,Ghana
2012,GHA,0,Ghana
2012,GHA,0,Ghana
2012,GHA,0,Ghana
2016,GHA,0,Ghana
2016,GHA,0,Ghana
2016,GHA,0,Ghana
2016,GHA,0,Ghana
2016,GHA,0,Ghana
2016,GHA,0,Ghana
2016,GHA,0,Ghana
2016,GHA,0,Ghana
2016,GHA,0,Ghana
2016,GHA,0,Ghana
2016,GHA,0,Ghana
2016,GHA,0,Ghana
2020,GHA,0,Ghana
2020,GHA,0,Ghana
2020,GHA,0,Ghana
2020,GHA,0,Ghana
2020,GHA,0,Ghana
2020,GHA,1,Ghana
2020,GHA,0,Ghana
2020,GHA,0,Ghana
2020,GHA,0,Ghana
2020,GHA,0,Ghana
2020,GHA,0,Ghana
1920,EGY,0,Egypt
1920,EGY,0,Egypt
1920,EGY,0,Egypt
1920,EGY,0,Egypt
1920,EGY,0,Egypt
1920,EGY,0,Egypt
1920,EGY,0,Egypt
1920,EGY,0,Egypt
1920,EGY,0,Egypt
1920,EGY,0,Egypt
1920,EGY,0,Egypt
1920,EGY,0,Egypt
1924,EGY,0,Egypt
1924,EGY,0,Egypt
1924,EGY,0,Egypt
1924,EGY,0,Egypt
1924,EGY,0,Egypt
1924,EGY,0,Egypt
1924,EGY,0,Egypt
1924,EGY,0,Egypt
1924,EGY,0,Egypt
1924,EGY,0,Egypt
1924,EGY,0,Egypt
1924,EGY,0,Egypt
1924,EGY,0,Egypt
1924,EGY,0,Egypt
1924,EGY,0,Egypt
1924,EGY,0,Egypt
1924,EGY,0,Egypt
1924,EGY,0,Egypt
1924,EGY,0,Egypt
1924,EGY,0,Egypt
1924,EGY,0,Egypt
1928,EGY,1,Egypt
1928,EGY,1,Egypt
1928,EGY,0,Egypt
1928,EGY,0,Egypt
1928,EGY,0,Egypt
1928,EGY,0,Egypt
1928,EGY,0,Egypt
1928,EGY,0,Egypt
1928,EGY,0,Egypt
1928,EGY,0,Egypt
1928,EGY,0,Egypt
1928,EGY,0,Egypt
1928,EGY,0,Egypt
1928,EGY,0,Egypt
1928,EGY,0,Egypt
1928,EGY,1,Egypt
1928,EGY,0,Egypt
1928,EGY,0,Egypt
1928,EGY,1,Egypt
1928,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,1,Egypt
1936,EGY,1,Egypt
1936,EGY,1,Egypt
1936,EGY,0,Egypt
1936,EGY,1,Egypt
1936,EGY,1,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1936,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,1,Egypt
1948,EGY,0,Egypt
1948,EGY,1,Egypt
1948,EGY,1,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,1,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,1,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1948,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,1,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1952,EGY,0,Egypt
1956,EGY,0,Egypt
1956,EGY,0,Egypt
1956,EGY,0,Egypt
1956,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1964,EGY,0,Egypt
1968,EGY,0,Egypt
1968,EGY,0,Egypt
1968,EGY,0,Egypt
1968,EGY,0,Egypt
1968,EGY,0,Egypt
1968,EGY,0,Egypt
1968,EGY,0,Egypt
1968,EGY,0,Egypt
1968,EGY,0,Egypt
1968,EGY,0,Egypt
1968,EGY,0,Egypt
1968,EGY,0,Egypt
1968,EGY,0,Egypt
1968,EGY,0,Egypt
1968,EGY,0,Egypt
1968,EGY,0,Egypt
1968,EGY,0,Egypt
1968,EGY,0,Egypt
1968,EGY,0,Egypt
1968,EGY,0,Egypt
1968,EGY,0,Egypt
1968,EGY,0,Egypt
1968,EGY,0,Egypt
1972,EGY,0,Egypt
1972,EGY,0,Egypt
1972,EGY,0,Egypt
1972,EGY,0,Egypt
1972,EGY,0,Egypt
1972,EGY,0,Egypt
1972,EGY,0,Egypt
1972,EGY,0,Egypt
1972,EGY,0,Egypt
1972,EGY,0,Egypt
1972,EGY,0,Egypt
1972,EGY,0,Egypt
1972,EGY,0,Egypt
1972,EGY,0,Egypt
1972,EGY,0,Egypt
1972,EGY,0,Egypt
1972,EGY,0,Egypt
1972,EGY,0,Egypt
1972,EGY,0,Egypt
1976,EGY,0,Egypt
1976,EGY,0,Egypt
1976,EGY,0,Egypt
1976,EGY,0,Egypt
1976,EGY,0,Egypt
1976,EGY,0,Egypt
1976,EGY,0,Egypt
1976,EGY,0,Egypt
1976,EGY,0,Egypt
1976,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,1,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1984,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1988,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1992,EGY,0,Egypt
1996,EGY,0,Egypt
1996,EGY,0,Egypt
1996,EGY,0,Egypt
1996,EGY,0,Egypt
1996,EGY,0,Egypt
1996,EGY,0,Egypt
1996,EGY,0,Egypt
1996,EGY,0,Egypt
1996,EGY,0,Egypt
1996,EGY,0,Egypt
1996,EGY,0,Egypt
1996,EGY,0,Egypt
1996,EGY,0,Egypt
1996,EGY,0,Egypt
